1.30618	9.40174	-3.44197	0.379642	69.9118	215.113	-3.46091-6.82735e+07	0
1.4721	13.1291	4.21843	-0.0797204	-69.5358	185.428	0.64263-8.9891e+07	0
1.32044	5.93281	-4.57586	0.0761858	150.231	172.258	-22.5728-6.75205e+07	0
1.34173	8.75958	-2.77726	0.173156	51.4326	209.804	-11.0649-7.49903e+07	0
1.31328	-2.85662	4.34559	0.0052234	-175.428	-109.925	-0.668697-6.14463e+07	0
2.21959	3.45182	-2.80674	0.131398	138.046	159.746	13.0415-9.40173e+07	0
1.30619	4.9544	2.94081	-0.0215745	-131.345	177.133	8.61126-6.17384e+07	0
1.42482	-3.19885	-4.29871	-0.0600904	174.679	-127.436	3.44901-8.09855e+07	0
1.42068	-3.61329	1.02601	0.151393	-66.3045	-192.586	5.19759-7.90401e+07	0
1.31395	6.91477	-2.5599	-0.0150984	137.718	219.79	3.06236-6.58462e+07	0
1.36991	-5.48858	-3.05976	-0.0464285	106.332	-213.212	11.1655-7.59123e+07	0
1.36563	-6.69454	-3.51509	-0.531783	81.8541	-212.279	6.48839-7.5914e+07	0
1.67396	-4.32556	2.52933	0.0798715	-109.189	-177.845	4.06421-8.98586e+07	0
1.34063	-6.15891	-3.85851	-0.01561	128.661	-161.738	-1.84014-7.21768e+07	0
1.49134	0.983081	5.64909	-0.0135729	-244.701	31.9615	-3.97497-8.5243e+07	0
1.45566	4.28833	-9.00265	-0.0668673	198.986	81.9691	-5.3422-8.61182e+07	0
1.53018	2.64668	-5.24369	0.0682189	182.735	90.5691	-2.79459-8.66732e+07	0
1.33495	-2.28605	3.02801	0.0547519	-148.825	-129.786	-6.14156-6.5375e+07	0
1.58806	-3.41158	-7.67138	0.0570321	205.056	-76.3694	0.404538-8.96275e+07	0
2.2243	-0.781633	-3.74727	0.0341766	213.584	-33.1538	0.357182-9.39688e+07	0
1.30145	-4.43404	-5.75647	0.0410979	159.993	-112.797	-6.63279-6.06668e+07	0
1.57293	-0.0893878	-6.84882	-0.0267488	227.309	19.6268	-3.90405-8.87081e+07	0
1.387	-7.99638	7.13797	0.0333103	-147.723	-160.6	3.50029-8.21893e+07	0
1.57444	4.6697	-0.969021	-0.0838662	32.6931	209.769	-4.18065-8.7507e+07	0
1.4039	0.339924	-4.89443	0.0391428	211.165	-14.6654	-26.2999-7.81329e+07	0
1.72568	2.25083	3.66759	-0.0463173	-187.046	102.613	-11.2577-9.06252e+07	0
1.36661	-2.66734	-6.13302	-0.0318345	172.662	-93.8834	-6.19489-7.4816e+07	0
1.52078	6.22395	9.72165	0.223913	-177.515	138.943	20.5372-8.98635e+07	0
1.37418	-2.08024	-10.0256	0.193093	225.289	-63.7752	-1.49078-7.97083e+07	0
1.9912	11.3414	8.01559	0.154024	-114.446	143.776	26.8599-9.52057e+07	0
1.46979	8.71196	-7.88528	0.197264	130.065	154.63	14.7555-8.8494e+07	0
1.54679	10.8421	-6.79903	0.295377	124.944	155.333	29.4338-9.11264e+07	0
1.4383	3.2594	2.87223	0.0247729	-169.588	164.487	-17.6235-8.16555e+07	0
1.38888	-4.36537	-0.532668	-0.0437532	28.3283	-189.049	-8.86409-7.57797e+07	0
1.44337	8.82492	-3.02201	-0.497176	45.1205	197.703	-25.7955-8.53741e+07	0
1.2996	8.37648	-7.87918	-0.286271	171.642	141.875	0.545738-6.61922e+07	0
1.2996	5.31919	2.01047	-0.169634	-73.3014	204.775	5.76079-5.79159e+07	0
1.39197	-3.47782	3.94604	0.046762	-141.942	-144.317	-15.7874-7.73072e+07	0
1.43104	-5.47164	-8.74984	0.0886121	198.011	-171.761	0.508616-8.49687e+07	0
1.31988	1.21146	-2.79244	-0.00455372	179.693	36.1616	-21.6461-6.20092e+07	0
1.39427	2.54116	1.57629	-0.0288573	-126.129	166.496	-9.09315-7.6382e+07	0
2.1459	3.51124	-1.41657	-0.0331739	64.7412	191.309	-7.16657-9.37303e+07	0
1.31194	-2.67334	-0.766063	-0.127653	18.9509	-186.701	-10.5408-6.00807e+07	0
1.48712	-2.67669	-2.12579	-0.0636681	127.61	-165.137	21.6243-8.4092e+07	0
1.80864	0.833959	-6.94558	0.269995	205.171	22.0228	12.8253-9.21333e+07	0
1.37886	7.13132	9.52229	-0.325638	-155.706	113.372	-17.9646-8.26641e+07	0
1.40898	2.76178	-1.023	0.0841487	71.9176	189.977	12.2516-7.78369e+07	0
1.30526	6.86581	-0.196785	0.0086104	19.2839	196.645	-5.86846-6.02192e+07	0
1.4978	-6.97605	-3.18786	-0.036841	59.8433	-198.926	-1.24077-8.62489e+07	0
1.36898	-8.38993	-0.298555	0.0196294	5.03635	-220.884	0.504227-7.76606e+07	0
1.75804	1.1724	6.06892	-0.0502098	-221.49	20.7668	-9.71336-9.1522e+07	0
1.37107	-6.60188	-4.03034	0.0380727	92.8262	-201.415	7.14989-7.68794e+07	0
1.35366	-4.19194	2.49763	-0.00580018	-98.3011	-210.519	15.7536-7.27909e+07	0
1.514	-4.29038	0.671351	-0.0157371	-44.9933	-214.109	-11.15-8.56091e+07	0
1.4338	-1.06642	2.65945	-0.052099	-194.095	-94.0488	5.4067-8.01195e+07	0
1.79298	2.66889	-0.367736	0.0272435	28.357	210.468	-2.67761-9.1187e+07	0
1.34877	1.36244	-5.88596	-0.0132231	201.229	74.288	-24.1128-7.21642e+07	0
1.76716	5.42311	2.35119	-0.0290535	-86.8684	197.941	10.4093-9.14619e+07	0
1.32936	1.52959	-3.62275	0.0784893	211.562	50.0212	4.50823-6.59925e+07	0
1.77592	2.93695	2.51458	0.0175308	-148.496	168.982	-16.0164-9.12651e+07	0
1.37033	-8.23695	7.23374	0.0105896	-146.61	-176.463	0.668417-8.0274e+07	0
1.30629	-1.63229	3.76979	-0.0892298	-173.981	-84.5783	-6.63337-5.85584e+07	0
1.87842	-4.19496	-4.23897	0.0445054	155.392	-181.104	-6.90441-9.24655e+07	0
1.54675	-3.13848	-4.90679	0.0069089	194.374	-138.83	1.14615-8.71758e+07	0
1.30918	0.88999	3.43717	0.109545	-202.108	85.0836	13.5423-5.87339e+07	0
1.43313	3.55921	-2.88237	0.007248	158.364	155.711	6.84293-8.05493e+07	0
1.53431	-3.00619	-4.11928	0.293234	167.713	-134.36	-6.08694-8.62839e+07	0
1.57048	-2.31861	2.18494	-0.0622402	-134.745	-162.403	-1.09941-8.72727e+07	0
1.33797	5.54613	-7.22436	0.0203884	161.347	144.605	-1.82425-7.40307e+07	0
2.35663	6.27873	10.8237	-0.0414836	-164.899	102.1	-8.89893-9.5439e+07	0
1.41377	-4.45359	9.29832	0.0436331	-187.307	-109.904	6.77946-8.44161e+07	0
2.02392	-7.47824	-8.85833	-0.133311	160.192	-121.613	-14.9461-9.44886e+07	0
1.33889	-4.67858	4.24623	0.0307464	-133.879	-159.25	16.099-6.98853e+07	0
1.33374	2.23741	6.69368	0.0507926	-214.57	19.6107	-17.2369-7.14146e+07	0
1.62864	1.36548	4.57567	0.0251832	-223.016	43.9927	-4.37163-8.90095e+07	0
1.48012	-4.84724	3.10151	0.0892403	-111.119	-171.613	4.06381-8.44472e+07	0
1.60835	2.6853	-4.40227	0.220064	177.387	120.841	-0.772463-8.88329e+07	0
1.35089	1.93852	-3.77286	0.00878993	156.052	95.0675	4.67366-6.86037e+07	0
2.25736	-4.11955	-2.06289	0.0416722	64.7005	-191.431	4.65129-9.40579e+07	0
1.32393	2.982	1.66445	-0.0965554	-86.8029	134.372	36.8176-6.19429e+07	0
1.52673	-1.58354	-3.24332	-0.0302752	190.266	-93.598	19.108-8.57421e+07	0
2.08905	2.41434	-7.35506	-0.078406	214.399	67.379	-10.768-9.39277e+07	0
1.35741	-1.32531	-3.0739	-0.0762026	202.434	-61.9488	5.20436-7.15393e+07	0
1.59124	-9.80967	-1.28296	0.0327474	11.7363	-238.304	-4.26892-9.02038e+07	0
1.51818	-4.36653	1.1124	-0.0865563	-33.2665	-212.058	-2.98589-8.57257e+07	0
1.43873	2.09738	-1.74626	-0.0545674	133.825	159.009	18.7916-8.02342e+07	0
1.3259	-0.590302	-3.19424	-0.0683451	210.478	15.6804	-15.0434-6.36338e+07	0
1.72609	4.15451	1.30282	-0.0540216	-59.5073	172.548	-21.1092-9.06386e+07	0
1.34001	-3.98805	1.87508	-0.000794867	-88.6893	-174.457	6.33114-6.71107e+07	0
1.35683	1.95635	-1.90624	0.0291023	137.589	132.005	-21.527-6.97403e+07	0
2.19888	-0.40403	-6.58668	0.0251914	226.765	-1.53057	7.8142-9.41748e+07	0
2.05018	-6.68496	-5.2944	0.0646329	163.4	-132.542	-9.59709-9.39976e+07	0
1.9187	2.43564	3.50236	0.0677647	-167.781	122.215	11.0205-9.24173e+07	0
1.32386	3.56245	0.77962	-0.0209007	-12.4034	207.923	-5.6745-6.3433e+07	0
1.30397	10.5288	-7.80485	0.949778	104.622	174.908	20.2053-6.86401e+07	0
1.2996	8.40526	4.53307	-0.134424	-78.2301	186.964	15.9425-6.02174e+07	0
1.77892	3.33503	3.91879	-0.00118142	-119.286	153.9	9.97635-9.14045e+07	0
1.46057	-2.53357	-1.25601	0.0671659	80.7151	-160.434	-0.598569-8.14588e+07	0
1.33098	4.42365	0.14633	-0.0248937	6.29848	217.559	1.20479-6.59935e+07	0
1.33264	6.87182	3.0273	-0.109675	-61.2415	208.578	-12.8387-6.95514e+07	0
1.49045	-8.57093	3.39148	0.183297	-85.0409	-207.83	11.1908-8.72807e+07	0
1.33116	11.9053	6.23509	-0.622458	-103.743	164.176	-18.7462-7.61273e+07	0
1.45162	2.65405	1.91072	0.0691308	-92.2473	182.441	10.5873-8.21029e+07	0
1.98141	-3.61584	-1.46697	0.000334014	84.4302	-222.993	-7.36491-9.28157e+07	0
1.53766	-2.92017	-3.07455	0.0406846	150.76	-135.402	-1.22338-8.63214e+07	0
1.44479	-0.0989629	-6.70003	0.0128014	203.512	17.6072	2.9495-8.33134e+07	0
1.77433	-6.55282	4.57639	0.0194023	-150.564	-189.99	-0.781835-9.2079e+07	0
1.31482	-2.15669	1.55999	-0.0693878	-108.134	-144.865	-14.9828-6.04746e+07	0
1.35325	-1.4363	2.71667	-0.22459	-174.335	-135.93	-26.1014-7.01415e+07	0
1.3363	6.61688	2.04851	-0.108135	-66.6068	222.182	8.49271-7.09274e+07	0
1.31552	-3.14856	1.95971	-0.0582648	-88.5141	-167.268	3.79259-5.99448e+07	0
1.38035	-1.5085	-4.88852	-0.0581442	199.256	-51.3341	-13.4559-7.51844e+07	0
1.30728	-0.288623	6.25301	0.0545903	-216.688	27.5637	-5.85603-6.0228e+07	0
1.34321	-1.57145	3.61009	0.0330171	-178.837	-119.565	5.37396-6.88389e+07	0
1.33047	-1.42487	-2.39665	-0.0197512	183.268	-105.082	-14.6769-6.44651e+07	0
1.37079	-4.17797	0.695478	-0.00552773	-25.3196	-252.122	-9.20733-7.49508e+07	0
1.33129	-1.30385	2.06187	0.0141068	-166.965	-113.904	3.67113-6.33946e+07	0
1.53073	6.85366	5.58084	0.0898223	-119.972	178.424	11.9173-8.80989e+07	0
1.31727	1.78434	5.05199	0.0520951	-211.103	81.2031	42.3855-6.36201e+07	0
1.31228	-2.49978	7.31343	0.0416632	-205.107	-81.7652	-17.7821-6.62003e+07	0
1.35636	-0.994251	13.8955	0.906086	-218.683	-27.4137	36.2372-8.07019e+07	0
1.42619	-0.786506	2.88688	0.00437666	-189.473	-91.4287	-16.9982-7.97486e+07	0
1.37125	2.60409	-1.34554	-0.00481724	66.4853	187.092	-7.20228-7.23396e+07	0
1.2996	-3.4202	-7.32049	-0.0799684	213.118	-89.3907	5.39682-6.17665e+07	0
1.34476	-4.25039	-1.85544	-0.112184	90.5643	-189.034	0.400362-6.95316e+07	0
1.34754	-2.89488	-0.430869	0.00762798	39.6948	-200.225	12.0985-6.88796e+07	0
1.35642	3.49552	-1.10012	0.0324872	74.4748	203.33	-6.52231-7.07874e+07	0
1.84969	-4.90799	-1.01515	0.183018	30.4456	-201.166	9.35856-9.20645e+07	0
2.2787	3.14767	2.80612	-0.173341	-134.543	159.771	-10.4425-9.42502e+07	0
2.36829	-5.46725	-2.6214	0.167189	120.019	-188.597	20.2358-9.45078e+07	0
1.3159	6.68298	-3.65633	-0.151685	79.3194	198.148	18.6231-6.72631e+07	0
1.3741	-3.49464	-0.558522	0.0600795	10.5879	-229.963	1.45334-7.3998e+07	0
1.30239	3.9361	-3.47674	0.0973674	146.486	156.507	-1.16592-5.83583e+07	0
1.61136	-3.88516	-0.387366	-0.02821	3.80462	-225.563	15.9535-8.84079e+07	0
1.31596	2.70287	-2.06367	-0.0211367	143.069	177.302	14.3883-6.09243e+07	0
1.35382	2.31879	2.89776	-0.0369389	-160.604	119.308	9.59948-7.07023e+07	0
1.38141	-6.51448	2.72285	0.0808619	-80.0212	-220.63	-7.07242-7.81666e+07	0
1.43362	-3.50238	-3.13318	0.0410038	145.372	-166.081	6.29486-8.10184e+07	0
1.38741	-2.17324	-6.58934	0.132904	233.639	-84.7694	-10.9405-7.85151e+07	0
1.3779	-5.72812	-3.76888	0.193007	137.689	-164.602	-2.71689-7.76623e+07	0
1.46045	5.89297	-0.524374	0.0483808	39.4278	228.967	-0.994806-8.35663e+07	0
1.40706	-6.7035	-4.45458	0.319805	106.843	-178.479	2.34687-8.10788e+07	0
1.39319	-3.44843	1.4221	0.0424102	-110.889	-192.726	6.08595-7.64461e+07	0
1.30589	3.14865	1.25138	0.111893	-50.241	201.099	19.6384-5.75854e+07	0
1.3738	-0.603165	-7.29305	-0.15433	216.048	-51.8798	4.44835-7.67884e+07	0
1.5224	2.22277	-1.44419	-0.130862	134.775	187.107	10.7876-8.54361e+07	0
1.44904	-1.13068	-5.53589	-0.0585463	237.472	-20.4205	3.03408-8.29337e+07	0
1.402	-5.60918	-4.78032	-0.0915773	146.961	-171.745	10.4648-8.0335e+07	0
1.32824	4.1949	-1.86637	-0.205866	110.001	199.324	-8.5649-6.61615e+07	0
2.35055	2.24	1.6269	0.00657409	-115.636	166.458	25.8612-9.42633e+07	0
2.27089	-3.40035	-5.38906	-0.179895	155.287	-150.007	-16.4569-9.42845e+07	0
1.67992	-4.75081	-6.3421	0.0705882	166.25	-124.959	11.7168-9.09652e+07	0
1.41274	-2.29138	-0.0801739	0.0931081	-18.2231	-211.414	6.13484-7.79373e+07	0
1.48341	-5.89754	1.40244	0.0873926	-50.3038	-242.26	-10.2354-8.49085e+07	0
1.39474	-2.8241	-2.55137	0.0154888	157.423	-144.452	4.10553-7.66682e+07	0
1.36269	-7.19593	-0.753092	-0.00530561	9.52313	-213.14	-9.2831-7.53471e+07	0
1.34024	-0.0752292	4.89992	0.132466	-209.799	2.05541	2.93853-6.90276e+07	0
1.36485	-11.6927	-4.69403	0.348098	108.714	-155.17	13.1252-8.17142e+07	0
1.31435	6.12772	0.112095	-0.0507436	-21.9786	263.728	3.08158-6.6498e+07	0
1.2996	8.64013	-2.41879	0.0803322	44.3426	198.117	6.44216-6.09045e+07	0
1.34273	2.7957	3.10074	-0.131066	-161.022	156.534	-6.90737-6.88373e+07	0
1.32057	-5.37059	0.0299364	0.0497645	29.0065	-221.753	-0.7318-6.63252e+07	0
1.56809	3.3733	-0.812585	0.0842428	67.1027	211.237	-6.64105-8.71431e+07	0
1.49305	-1.98293	3.46007	0.0720284	-177.864	-107.862	5.47666-8.4364e+07	0
1.60966	1.77102	0.939022	0.00295414	-104.14	192.181	7.84198-8.8067e+07	0
1.32763	-5.13658	-4.99709	-0.0400856	147.411	-158.955	14.2509-6.85664e+07	0
1.36491	-6.00533	3.83686	0.0299952	-82.7726	-212.589	-4.07621-7.67765e+07	0
1.32556	2.51968	-6.43845	0.0110808	202.738	86.7212	-5.04528-6.81706e+07	0
1.50755	5.07738	2.55788	0.163576	-103.378	178.266	-11.0602-8.58554e+07	0
1.32537	-8.32268	-0.121285	-0.053836	-5.85225	-239.034	11.6075-7.01819e+07	0
1.4632	4.92289	-4.50474	0.306738	142.989	141.577	1.8719-8.42272e+07	0
1.44418	2.3956	2.0898	0.049426	-104.49	157.044	-24.2968-8.04845e+07	0
1.41616	-3.36231	4.55995	-0.0625202	-151.33	-113.668	2.05478-7.94545e+07	0
1.34035	5.21883	-1.09127	0.0270128	43.3761	214.936	4.84202-6.90588e+07	0
1.35169	-13.0242	1.90005	0.219449	-0.142576	-187.006	8.17913-7.96558e+07	0
1.43724	-4.56692	-2.2797	0.0617966	98.0496	-210.626	-13.1659-8.16956e+07	0
2.35475	-5.22476	9.954	0.137387	-172.898	-100.809	7.15093-9.52399e+07	0
1.42253	-4.31554	-1.5176	-0.018636	62.5198	-221.376	-14.2741-8.04254e+07	0
1.43756	1.86842	-7.21955	0.095834	228.074	66.5936	6.35269-8.33176e+07	0
1.34172	-2.76884	1.38531	0.14437	-76.0197	-183.597	-20.7124-6.64983e+07	0
1.37731	5.15596	-1.26396	-0.00519337	15.524	207.488	7.9049-7.61834e+07	0
1.50954	4.24268	-0.141533	0.123216	-14.4832	244.15	-13.6778-8.53468e+07	0
1.30774	-9.18418	-4.51641	-0.0114381	69.0148	-165.365	1.17092-6.61834e+07	0
1.55179	1.37736	3.95182	-0.0147549	-160.111	125.112	-3.08783-8.63111e+07	0
1.35863	5.324	-0.69389	0.00984433	34.552	232.774	-24.8635-7.3747e+07	0
1.30541	-1.66979	3.14429	0.104003	-177.346	-92.0728	7.07637-5.81097e+07	0
1.31337	6.59199	0.184915	-0.103522	6.87868	203.794	12.4162-6.21416e+07	0
1.66286	0.211336	3.50825	0.00300305	-216.521	13.9724	5.19694-8.9401e+07	0
1.2996	-1.65929	-7.73441	-0.0901781	208.465	-27.4848	-12.6557-6.13971e+07	0
1.49131	-6.62641	-3.88533	-0.0819689	98.6442	-200.003	5.49042-8.60466e+07	0
1.30806	7.72959	0.48794	0.0339525	-40.3466	213.346	7.37741-6.54174e+07	0
1.63141	-2.88835	1.08637	0.0174775	-56.7046	-192.808	3.89361-8.86217e+07	0
1.3957	4.12238	1.78156	0.0691804	-74.1227	215.791	-18.499-7.76968e+07	0
1.72238	-2.23167	-8.49404	-0.0661796	201.326	-73.9793	-12.5438-9.17446e+07	0
1.36456	-4.51313	-1.3459	-0.0330618	84.1956	-177.422	0.0870881-7.29424e+07	0
1.42491	2.81468	5.98244	0.0420454	-182.472	117.019	-1.3305-8.10848e+07	0
1.46288	-3.04454	-0.916361	-0.0850714	72.1486	-208.25	16.8493-8.21696e+07	0
1.8624	4.30764	-0.783604	-0.088608	45.9276	226.254	-19.9648-9.21191e+07	0
1.3117	-2.57928	0.116527	-0.0783407	-25.1647	-182.168	-8.73713-5.82559e+07	0
1.31802	-1.08161	-4.2115	-0.0032681	195.863	-52.7523	-19.9999-6.29919e+07	0
1.31475	-0.667522	3.48383	-0.0359727	-199.523	-12.2414	1.23667-6.10382e+07	0
1.36135	0.35542	-2.21712	0.0114191	190.909	51.8202	1.43838-7.03872e+07	0
1.32781	-4.662	-2.77579	0.139864	101.585	-204.33	7.27012-6.72994e+07	0
1.65652	1.34375	4.80806	0.0304255	-181.212	68.6549	-6.22877-8.94501e+07	0
1.30511	7.0954	-4.16211	-0.0383924	133.058	185.995	18.2249-6.39076e+07	0
1.4782	-2.81776	-1.58066	0.0241144	103.641	-215.477	-5.31077-8.30798e+07	0
1.34751	6.73502	-2.14031	0.00577676	72.6629	180.829	6.24639-7.1915e+07	0
1.45354	-2.1013	4.45669	0.0254214	-196.902	-68.6649	-8.75768-8.21614e+07	0
1.35099	-5.49154	9.56263	-0.0955852	-198.19	-85.4966	-1.47336-7.78801e+07	0
1.34128	1.29365	-4.114	0.00446095	201.547	48.6748	-10.0531-6.81645e+07	0
1.35407	2.20333	2.36438	0.150581	-159.113	127.97	11.1972-7.11454e+07	0
1.32473	-2.64162	-5.66228	-0.245687	188.613	-71.2865	22.2979-6.63434e+07	0
1.30547	-2.71055	-2.23577	0.0139527	101.542	-156.925	-10.3865-5.7332e+07	0
1.30037	3.01831	-9.69844	0.0386917	216.68	69.3223	-0.326927-6.61726e+07	0
1.30627	-4.64136	-3.03639	-0.0590775	117.942	-184.058	3.74584-6.04742e+07	0
1.2996	1.68956	-10.4386	-0.0356443	214.02	5.0625	0.295591-6.03675e+07	0
1.31294	-6.59049	2.9139	0.0329872	-106.428	-210.695	-5.05714-6.53063e+07	0
1.58694	-9.95127	-3.99077	-0.0198864	74.953	-197.564	-3.41737-9.07214e+07	0
2.1218	-4.82771	1.90826	-0.0447515	-85.8028	-179.81	6.18844-9.3684e+07	0
2.07988	-4.35705	-9.46828	0.0405198	179.905	-86.3373	9.21899-9.43504e+07	0
1.33168	-3.51229	4.90147	0.0337229	-168.694	-100.637	-9.88091-6.68059e+07	0
1.35841	2.37402	1.66829	0.0288527	-99.3377	196.826	3.85086-7.12509e+07	0
1.2996	3.87738	6.33783	0.176022	-176.393	154.857	11.7698-5.80205e+07	0
2.10375	1.68655	-7.26995	-0.0861418	219.843	99.0555	-11.3457-9.39661e+07	0
1.85446	-1.48613	-4.4363	0.0077604	214.996	-85.7468	-9.48283-9.19978e+07	0
1.3842	3.77571	1.03632	0.0773026	-52.0703	199.835	22.6925-7.56428e+07	0
1.30926	2.10973	-1.93458	-0.0696002	131.632	137.839	0.217678-5.83682e+07	0
1.8427	3.38317	2.98807	0.00771637	-132.245	135.474	6.18702-9.18748e+07	0
1.37916	0.916898	5.15688	-0.100329	-215.326	58.2678	12.565-7.57407e+07	0
1.74213	3.22105	-4.73678	-0.0183022	182.186	92.0177	-29.243-9.10435e+07	0
1.89312	-2.84391	3.52766	-0.142402	-170.884	-106.063	3.46731-9.23746e+07	0
1.36812	-0.859611	-6.60174	0.0805801	204.178	-43.8494	11.2735-7.47314e+07	0
1.46832	-2.26201	3.13313	-0.0423237	-193.299	-101.382	5.88648-8.30018e+07	0
1.31171	2.00272	-12.1313	0.114529	189.575	33.2936	0.0419345-7.0994e+07	0
1.32791	-0.359549	5.93194	0.0660651	-227.911	35.0086	11.6091-6.69089e+07	0
1.2996	8.22836	-3.06203	0.0482734	72.1911	169.832	14.685-6.04211e+07	0
1.33124	0.535956	2.50327	-0.0370279	-206.364	66.5992	-9.03046-6.41542e+07	0
1.33582	6.57446	0.80978	-0.158449	-33.9592	239.347	2.81611-7.09222e+07	0
1.30608	-5.44277	-3.15417	0.0470881	134.76	-179.771	-2.81684-6.23935e+07	0
1.72071	2.11175	5.63116	0.00475913	-193.739	67.9529	12.6934-9.08446e+07	0
1.35339	6.73626	0.0795603	0.0686877	3.29257	209.244	-2.30433-7.31385e+07	0
1.31913	-8.0193	2.38523	0.00127427	-75.163	-190.513	-4.77438-6.73301e+07	0
1.48092	-6.07055	-5.78421	0.018723	143.719	-179.357	3.99205-8.60194e+07	0
1.44897	1.22336	-6.27985	0.00501285	227.006	59.9428	3.2946-8.33051e+07	0
1.84934	2.3071	-8.82428	-0.0715135	195.729	49.1693	-8.53124-9.29652e+07	0
1.41625	4.81371	1.30223	0.00723424	-53.1282	208.02	-10.4506-7.94839e+07	0
1.35712	6.92197	-3.22356	0.0403901	77.6554	208.417	0.575946-7.55967e+07	0
1.38422	-0.495318	2.90023	-0.110238	-200.705	0.94247	10.8887-7.4537e+07	0
1.94591	-6.77571	2.45456	0.184268	-61.4975	-220.404	17.3081-9.31936e+07	0
1.30914	-2.03711	-1.53902	0.0489695	143.176	-150.236	3.55179-5.78422e+07	0
1.2996	-3.34348	9.3453	0.0494134	-207.651	-72.5817	6.87663-6.14155e+07	0
1.96237	5.87988	7.29616	0.221858	-148.558	140.594	35.7297-9.3694e+07	0
1.3193	0.378091	-4.57455	-0.0755498	227.01	0.221887	-2.42056-6.33507e+07	0
1.30695	-5.75974	1.52053	-0.183357	-45.8896	-194.157	2.16405-5.93378e+07	0
1.99058	-2.05131	2.41508	-0.152119	-144.899	-155.429	-12.0168-9.28307e+07	0
1.41493	-1.51401	-9.06957	-0.192729	209.26	-32.4785	-1.41592-8.29179e+07	0
1.71946	9.05298	2.2246	-0.0413482	-40.7945	223.046	4.26912-9.19224e+07	0
1.42915	1.00301	2.75379	-0.0505991	-199.103	72.4753	-3.69344-7.93917e+07	0
2.14281	6.09926	-4.43844	0.0117567	136.244	136.201	0.501556-9.4017e+07	0
1.31609	0.138159	3.33379	-0.0250662	-222.105	-9.87397	-3.95272-6.05469e+07	0
1.33476	-2.66855	12.0672	-0.0450721	-191.664	-59.6226	0.567106-7.67118e+07	0
1.50946	-4.17371	0.0892275	-0.0108887	26.5016	-221.609	-3.77803-8.52403e+07	0
1.50923	-0.0510316	7.04837	0.278662	-245.403	6.10431	6.78499-8.65835e+07	0
1.40191	-2.04758	2.56242	0.0477611	-148.615	-126.745	9.1331-7.67807e+07	0
1.94541	-0.24568	-3.76605	-0.0951443	214.312	-14.8162	-14.1851-9.25867e+07	0
1.31192	2.21096	2.26731	0.0650429	-152.835	130.944	7.74217-5.81893e+07	0
